Unnamed: 0,abstract,top_journal
23,"This commentary focuses two specific issues . The first asks , What market failures actually create need public regulation bank safety soundness ? The second issue concerns safety soundness issues created two mortgage government-sponsored enterprises , Fannie Mae Freddie Mac , whose large financial obligations pose serious systemic risk threat U.S. financial markets .",0
24,"In 1986 American Bankers Association asked five banking academics assess recommend policy options improve banking system 's efficiency , performance , safety . The report five economists produced , Perspectives Safe Sound Banking : Past , Present , Future , many ways served roadmap ensuing bank regulatory reforms . In roundtable discussion , five authors reflects past twenty years current status banking industry , cases , shares thoughts industry 's future direction .",0
25,"Market frictions , exist even efficient markets change time , impede trade also offer profit opportunities . To provide framework understanding market frictions , authors classify frictions five categories .",0
26,"The authors estimate model provides single indicator southeastern economy , making easier policymakers analysts assess regional economic conditions compare broader economy .",0
27,"Cigarette smoking costly terms effects smokers ' health also direct indirect financial costs imposes smokers families . For instance , premature death caused smoking may redistribute Social Security income unexpected ways affect behavior reduce economic well-being smokers dependents . ; This article examines effects smoking-attributable mortality net marginal Social Security tax rate ( NMSSTR ) ?the difference statutory payroll tax rate present value future benefits covered worker entitled . ; The analysis shows smokers , result shorter life expectancies , incur higher NMSSTR nonsmokers . This higher tax rate could implications labor supply behavior Social Security System 's funding . ; The authors note smoking status considered assessing Social Security legislative proposals designed reduce system inequities promote social adequacy?in particular , amendments designed reduce poverty among young widows widowers . Failure take smoking status account may unintentionally promote behavior detrimental health .",0
29,"The dramatic increase number hedge funds `` institutionalization '' industry past decade spurred rigorous research hedge fund performance . This research tended uncover questions answers dynamic multifaceted hedge fund industry . ; This article presents simple hedge fund business model fund returns function three key elements -- funds trade , trade , positions financed . The article also provides methods help investors , intermediaries , regulators identify systemic risk factors inherent hedge fund strategies . ; Estimating risk factors requires accurate history hedge fund performance . The authors examine recent statistics three commercial hedge fund databases discuss problems database biases must recognized obtain accurate measures returns . ; While data show today 's hedge funds use myriad strategies uniform definition , proposed business model implies hedge fund managers diversifying order maximize enterprise value firms . But diversification preclude risk leveraged opinions converging onto set bets . Preventing convergence risk require action investors , intermediaries , regulators , fund managers improve industry-level disclosure transparency preserving privacy individual hedge funds ' positions .",0
30,"A recent Securities Exchange Commission ( SEC ) ruling requiring hedge fund advisers register SEC aims foster conduct compliance better protect hedge fund investors . This article focuses investor protection regulation , considering goals likely costs benefits . After reviewing alternative regulatory approaches , author examines current U.S. regulatory structure hedge funds , , perhaps unwittingly , separated hedge fund investors two distinct classes -- retail wholesale -- defined wealth levels . ; The SEC 's recent ruling reflects concern growing `` retailization '' hedge funds -- increasing ability less qualified ( retail ) investors access hedge fund investments -- general wealth levels rise affordable investments , funds hedge funds ( FoFs ) , proliferate . In addition , institutional investors increased investments hedge funds , exposing even individual investors , least indirectly , type risk may unfamiliar . ; The author believes costs increased regulatory protection hedge fund investors ultimately prove outweigh benefits , argues hedge fund investment strategies made , less , accessible broader array retail investors . In particular , recommends SEC consider authorizing FoFs regulatory structure better enables hedge funds pursue absolute-return strategies retail investors benefit .",0
31,"Conventional thinking governance issues hedge funds view mutual funds money managers . This article proposes alternative view -- hedge fund governance best understood looking limited partnerships public firms similar terms either assets liabilities . This reasoning suggests hedge funds classified two groups purpose understanding governance issues : funds engage proprietary trading like private equity partnerships . ; The analysis implicitly explains proprietary-trading-like hedge funds replaced unlimited liability partnerships Wall Street investment houses preceded : Unlimited liability partnerships require higher opportunity costs capital hedge funds strong incentive contracts . ; Similarly , separation ownership control associated proprietary trading public firm suggests organizational form viable entities substantial franchise values based reputation . From perspective , private-equity-like hedge funds much like niche firms larger private equity universe ; The analysis article provides scaffolding assessing net burden regulation , author concludes , real heavy lifting requires detailed explication nature limits contractibility markets .",0
32,"Traditional economic wisdom holds corporation?s sole goal maximize shareholder wealth . But investors believe firms also act agents social change . Activist investors use shareholder rights place socially responsible resolutions corporate proxy statements voted shareholders . ; This article examines controversy behind corporate social responsibility ( CSR ) identifies categorizes activist investors , objectives , firms target . Using data Investor Responsibility Research Center ( IRRC ) 2,829 CSR shareholder proposals 1992 2002 , author finds religious organizations individuals made largest number proposals , 2000 proposals socially responsible mutual funds began outnumber individuals . The three common proposal topics international conduct , environmental issues , antidiscrimination . ; Of 566 different corporations targeted , seventy-three targeted ten times . Larger , economically powerful firms?especially value consumer goodwill ?name? aid social change?were often targeted . ; Because withdrawn resolution usually signals action corporation?dialogue , agreement resolution , compromise?the author argues withdrawn proposals used measure activism?s success . The IRRC data extensive research outcome withdrawn proposals support argument .",0
33,"While many empirical economists claim energy price shocks drive U.S. business cycles , economists using dynamic stochastic general equilibrium ( DSGE ) models believe business cycles caused mainly productivity shocks . ; The authors reconcile two views constructing DSGE model incorporates energy use production function . Calibrating model properties match annual U.S. data 1970 2005 , undertake two different experiments . The first incorporates negative correlation energy prices shocks productivity observed 1985 , second , without correlation , mimics current period . ; Their simulation confirms findings econometric literature energy price shocks reduced real output growth prior 1985 . The model simulation without correlation explains 1986 , energy prices fell , major increase growth rates , important , recession 2005 , energy prices rose . ; The authors conclude modern economy , represented period 1985 , resilient energy price increases . Price controls energy 1970s , authors argue , may done harm good , caution policies inhibiting functioning free markets could make economy susceptible energy price?induced recessions .",0
34,"Founded 1932 , twelve Federal Home Loan Banks ( FHLBs ) historically provided long-term funding specialized mortgage lenders . But legislative changes wake 1980s? thrift crises spurred FHLBs expand size scope . For example , FHLB balance sheets also include substantial investment mortgages mortgage-backed securities , attendant interest rate risk created financial accounting difficulties FHLBs . ; Like Fannie Mae Freddie Mac , FHLB System government-sponsored enterprise funds largely federal agency debt obligations investors perceive implicitly guaranteed U.S. government . This article identifies differences risk-taking incentives cooperatively owned FHLB System investor-owned Fannie Mae Freddie Mac . ; Cooperative ownership reduce FHLB risk-taking incentives , unlike many mutuals , FHLB System bundle equity debt claims . Also , joint-and-several liability provision FHLBs? consolidated debt obligations lack equity market discipline may heighten FHLB risk-taking incentives . However , FHLBs avail equity-based managerial compensation , create high-powered risk-taking incentives investor-owned firms . Thus , unclear whether FHLBs? risk-taking incentives necessarily weaker Fannie Mae?s Freddie Mac?s .",0
35,"In January 2000 Ecuador adopted U.S. dollar legal tender , El Salvador followed suit 2001 . The two countries officially dollarized quite different circumstances : Ecuador suffering economic banking crisis , El Salvador enjoyed economic stability low inflation rates . This article studies evolution banking system two countries official , full , dollarization . ; In Ecuador reforms ensued full dollarization improved transparency banking performance competitiveness , implementation enforcement regulations remain weak , accounting standards still deviate international norms . In El Salvador , whose banking regulations comparable international standards , full dollarization improved bank performance despite economic deceleration , increasing banking system?s competitiveness Central America . ; Overall , full dollarization enabled Ecuador El Salvador modernize improve banking regulations safety soundness banking system , authors conclude . They find official dollarization , along macroeconomic financial structure factors , played significant role improving bank liquidity asset quality . Bank profitability responded variables bank specific . ; It still early , authors note , predict whether dollarization?s benefits sustainable long term .",0
36,"For policymakers , identifying factors contributing changes labor force participation time important setting appropriate policy regarding nation?s productivity . Although factors contributing changes past six decades well documented , recent trends women?s labor force participation beg scrutiny . ; This article dissects changes labor force participation rate past thirty years among women aged twenty-five fifty-four . Using Current Population Survey data Bureau Labor Statistics , author focuses especially unprecedented 2.7 percentage point decline women?s participation rate 2000 2005 . While changes observed behavior educated women characteristics number young children contributed decline , results suggest largest contributors unobserved changes . From policy perspective , presence unobservables satisfying informative . Nonetheless , large role unobservables determining labor force participation rates suggests rebound participation rates seen 2000 obviously forthcoming likely easily predictable . The next step studying trends , author believes , investigation labor force participation decisions made family context decisions changed time . ; From policy perspective , presence unobservables satisfying informative . Nonetheless , large role unobservables determining labor force participation rates suggests rebound participation rates seen 2000 obviously forthcoming likely easily predictable . The next step studying trends , author believes , investigation labor force participation decisions made family context decisions changed time .",0
37,"In constant search better models help guide policy decisions , central banks begun use develop dynamic stochastic general equilibrium ( DSGE ) models . Although models recently considered theoretically sound overly restrictive , newly developed methods proved successful specifying DSGE models fit macroeconomic data well . ; Policy institutions use DSGE models policymaking need reliable method evaluating models? effectiveness . This article reviews procedure recently proposed authors colleagues . The article first describes linear DSGE model nested vector autoregression ( VAR ) outlines procedure systematically relax restrictions DSGE model imposes VAR . ; Using resulting DSGE-VAR specification framework , authors compare fit forecasting performance DSGE model several nominal real rigidities . They use DSGE-VAR framework assess relative importance different frictions , particular emphasis wage price indexation habit formation . The DSGE-VAR framework also provides benchmark reveal dimensions DSGE model needs improved . ; This DSGE-VAR procedure , authors believe , shows promise delivering robust evaluations DSGE models . >",0
38,"Maintaining stables prices keeping inflation check become key policy objectives Federal Reserve central banks . Evidence indicates inflation become less persistent volatile since early 1980s . Although economists examined implications inflation modeling forecasting , little information exists whether changes instabilities inflation dynamics coincide specific economic events oil price shocks recessions . ; This article studies U.S. monthly inflation , inflation growth , price level dynamics January 1967 September 2005 . The author employs four price level measures?two versions monthly consumer price index two versions monthly personal consumption expenditure deflator?with goal identifying possible instabilities dynamics . ; Autoregressive , moving average , unobserved components models provide estimates various aspects inflation price levels . Two rolling samples spanning 1967?2005 period constructed uncover evidence possible instability mean inflation persistence volatility inflation inflation growth . ; One way summarize empirical results instability coincides different economic events oil price shocks 1970s end 1990?91 recession . An unresolved question whether changes one-time events expected repeated systematically future .",0
39,"Many economists believe central bank?s transparency objectives , economic outlook , policy changes affect public?s views future economic financial conditions . In keeping theory , since 1994 Federal Open Market Committee gradually increased transparency statements accompanying changes federal funds rate target . ; This article investigates whether private agents? ability predict economy?s direction improved since 1994 . The analysis focuses forecasts macroeconomic variables inflation , gross domestic product growth , unemployment policy variables short-term interest rates . Private agents? current-year next-year forecasts monthly Blue Chip Economic Indicators surveys 1986 2004 serve proxies public?s short-term longer-term expectations . ; The econometric methodology decomposes forecast accuracy two components : common error affects individual participants idiosyncratic error reflects discrepant views among individuals . The analysis indicates idiosyncratic errors steadily declined individuals? forecasts synchronized since 1994 common forecast errors?likely associated business cycles economic shocks?have largely unaffected . ; Although findings show little evidence transparent monetary policy enhances public?s ability predict business cycles , authors note data sample may long enough reveal effects .",0
40,"Each year , hundreds millions credit debit cardholders make billions transactions worth trillions dollars . Yet consumers aware transactions travel , made possible highly evolved group intermediaries sign merchants accept cards , handle card transactions , manage dispute-resolution process , , along regulatory agencies , set rules govern card transactions . ; This article demystifies ?Black Box? transactions process payment cards . After describing simple transaction private-label card , author considers complications introduced general-purpose cards , Visa MasterCard , emphasizing key roles merchant acquirers card processors . ; Merchant acquirers , sign merchants accept cards provide arrange processing , bear risk loss merchants fail make good credit transactions disputed customers . To guard losses , acquirers carefully evaluate credit quality merchants seeking using acquirers? services . ; The article delineates risk factors associated specific industries , merchant types , transactions influence price merchants pay acquirers? services . Finally , article discusses ways merchant acquirers manage risk , especially risk fraud .",0
41,"The progressive globalization markets sparked worldwide interest using economic indicators analyze cyclical fluctuations . Governments private sector seeking conduct activities light national international economic conditions could benefit international indicators serve warning system detect recessions major economic partners industrialized countries whole . ; This article constructs warning system . Using Markov-switching dynamic factor model self-adjusting variable-bandwidth filter , authors construct business cycle indicators G7 countries aggregate measure output twenty-nine member countries Organisation Economic Co-operation Development ( OECD ) . The model yields probabilities current business cycle phase G7 country aggregate OECD G7 output measures reveals common cycle underlying OECD countries characterizes international business cycle . ; The proposed filter sorts minor contractions estimates major economic recessions expansions , thereby minimizing occurrence false turning points . This quality especially important central banks may want adjust monetary policy event major recessions affecting broad set economic sectors .",0
42,"In many countries recent years , failure efficiently resolve large insolvent banks come high cost taxpayers countries? aggregate income . The increasing entry foreign banks complicated resolution process . ; This article explores special problems efficient resolution insolvent banks raised cross border banking , particularly weighing costs benefits foreign bank entry via branches versus subsidiary banks . These problems lie primarily cross country differences closure rule deposit insurance structure . ; The authors propose four-point program resolving insolvent institutions efficiently note presence foreign-owned banks may make adhering principles difficult . To mitigate problems , authors propose several policies : central multinational deposit insurance , single insolvency resolution agency , common harmonized laws regarding insolvency resolution enforcement . ; In absence policies , authors suggest entry way subsidiaries rather branches presents lesser set problems host country . For forms entry , conclude , resolution costs effectively controlled universal adoption well-designed enforced prompt corrective action policies legal closure rules based market values assets liabilities .",0
43,"The agencies regulate banks involved ongoing debate appropriate way banks lenders account default risk loans . Accounting authorities concerned whether accounting method meets needs general-purpose users financial statements , particularly investors . In contrast , bank supervisors concerned banks inadequately capitalized possibly failing . ; To shed light debate , article reviews generally accepted accounting principles ( GAAP ) currently used , based historic-cost values assets liabilities . It analyzes economic-value , fair-value , accounting , discussed substitute . ; The analysis suggests reported GAAP value likely understate economic value banks? portfolios time . The economic values loans would valuable reliable . However , authors argue , fair value credit losses must estimated management hence may biased managerial attempts attain earnings capital targets . ; The authors conclude using lower historic cost economic value valuing credit risk loans would provide relevant adequately reliable measure loan value would thus appropriate procedure .",0
44,"The housing sector?s important role U.S. economy hard miss : Real estate held household portfolios 2004 worth $ 17 trillion , mortgage market totals $ 7.5 trillion . ; To understand sector related government policies affect households economy , economists attempt incorporate housing housing finance heterogeneous agent models?macroeconomic models capture economic demographic diversity among households . This article provides progress report line research via discussion four papers , presented Atlanta Fed conference May 2005 , use models . ; The author first presents microlevel data income , real estate , mortgage debt across population . He outlines generic model housing incorporates life-cycle pattern . This pattern implies two important features model must include : hump-shaped rise fall earnings average household experiences time realistic life span captures different mortality risks among households different age groups . ; The four papers discussed use variations basic model explore life-cycle behavior housing versus nonhousing consumption , effect house prices changes macroeconomy , effect households availability different mortgage contracts , effect households subsidizing mortgage interest rates .",0
45,"In ongoing debate Social Security , private accounts recommended one part resolution funding difficulties system faces coming years . This article discusses private accounts individuals choose use future Social Security deficits . ; Under current proposals , private accounts would give account holders personal ownership rights could willed heirs death . Most proposals would limit range assets held would permit account owners determine investments based personal risk preferences . To extent financial asset returns higher returns Social Security , private accounts worthwhile longer time retirement difference returns compound longer period . ; Private accounts carry risks inherent holding financial assets , Social Security carries real risk lower benefits future . Holders private accounts would trading one type risk another . ; The creation private accounts reduce Social Security?s future problems reductions benefits exchange deposits private accounts reflect initial deposit plus interest earned . >",0
46,"Despite dollar?s real depreciation past years , U.S. trade deficit continued increase , level imports reaching record highs . Why cheaper dollar made imports expensive exports attractive , turn , reduced trade deficit ? ; This article presents evidence degree exchange rate pass-through ( ERPT ) ?the extent U.S. domestic import prices moved response changes exchange rate?from December 1993 December 2004 . Using monthly data , authors first decompose domestic import prices foreign price exchange rate components test presence ERPT selected import categories . ; According analysis , ERPT elasticity trended downward main import categories ten-year period . But disaggregated levels , ERPT showed upward trend items last months 2004 , especially capital consumer goods . ; The authors interpret shift sign foreign firms may stopped absorbing exchange rate depreciations falling dollar shaved away profit margins . To able survive , foreign exporters might begin passing exchange rate depreciations domestic import prices , authors conclude .",0
47,"The information technology ( IT ) boom dramatically boosted rapid growth U.S. economy 1990s , contributing 1.4 percentage points 4.6 percent national average real gross domestic product growth 1996 2000 . As IT boom went bust 2001 , however , IT sector?s influence economy dwindled . ; But lingering effect IT boom may still apparent wages IT workers . This article explores extent variations wages IT-producing non-IT industries accounted differences wages paid IT-related occupations . ; Using data 1996 2002 Current Population Survey?s Earner Study , authors study sample 845,000 U.S. workers aged eighteen sixty-four . The sample categorized according individuals? primary job divided nine industry groups?three IT-related six non-IT-related . ; The analysis shows average wage IT occupations greater non-IT occupations irrespective industry . Individual worker characteristics years education may account wage differential . But even characteristics occupational differences controlled , workers IT-producing industries still enjoy wage premium workers sectors .",0
48,"During recovery 2001 recession , business press economic analysts used payroll employment data released monthly U.S. Bureau Labor Statistics ( BLS ) evidence protracted weakness labor market . But using monthly releases type analysis premature potentially misleading . The initial BLS releases differ substantially payroll employment data revised incorporate information less timely complete sources . ; This article highlights historical revisions aggregate nonfarm payroll employment series . Examining monthly survey-based revisions extensive annual benchmark revisions , authors focus specifically sequence data revisions modifies payroll employment estimates initial release . The graphs article display magnitude direction revision initial estimate particular month currently published value , demonstrating largest portion enduring change estimates occurs benchmark revisions . ; The authors investigate empirically whether revisions contain information exploited anticipate future revisions . The analysis shows previous benchmark data revisions useful explaining variation subsequent payroll employment benchmark data . Such information , authors note , could prove useful research aimed modeling better real-time estimates employment conditions .",0
49,"The standard supply-and-demand model typically economist?s important analytical tool , situations capture features interest . For example , ?happy hour , ? bars near workplaces sell higher-than-usual quantity alcoholic beverages lower-than-usual price . This practice makes little sense using standard competitive model , alternative model?the model monopolistic competition?provides needed analytic framework . ; This article provides step-by-step construction monopolistic competition model many firms produce product , thus bear production costs , competitors . Yet firm?s product differentiated competitors? , resulting falling demand curve . ; These seemingly contradictory conditions rationalized assuming firms separated space consumers bear costs travel firms . A local firm monopoly power local consumers may willing pay higher price convenience shopping nearby . Conversely , local consumers may willing travel farther lower price . Firms charging lower price may also able attract faraway consumers willing travel . ; Thus , consumers? demand increases , demand curve facing local monopolist becomes sensitive changes price . This increase sensitivity turn cause equilibrium price lower periods high demand .",0
50,"In ways , recession 2001 recovery followed unique : During recession , contraction measured output driven almost entirely retrenchment business capital spending consumer spending residential investment remained positive . And recovery marked moderate , uneven gross domestic product growth job market weakness historically unusual . These events raise questions conventional wisdom post?World War II business cycles . ; To help answer questions , authors use general equilibrium model sticky prices sticky wages framework exploring effects structural shocks U.S. economy . Using Kalman filter , authors estimate parameters model back unobservable shocks make model?s observed variables match observable data . ; The model shows 1990?91 2001 recessions demand shocks turned sharply negative output growth weakened . However , model attributes relatively small decline output 2001 recession positive productivity shock . Both 1990?91 2001 recessions exhibited sudden loosening monetary policy greater would predicted Taylor rule . The model capture inflation dynamics periods attributes frequent changes inflation markup shock .",0
51,"Public concerns ?jobless? recovery following 2001 recession centered whether enough jobs created want work . A pressing question , however , may many jobs needed sustain desired growth overall economic output . ; This article provides analysis many jobs needed keep unemployment check considers whether current rate job creation enough fuel optimal gross domestic product growth . The author examines decline labor force participation rate occurred since late 1990s . Part decline rate likely response fewer job opportunities result recession . She also notes , however , decline suggests , noncyclical factors may play likely compounded baby boomers entering retirement age . The author discusses pros cons options increasing flow workers labor force , including raising retirement age , increasing immigration , offshore outsourcing . ; While current rate job creation able sustain expected labor force growth near term , concludes , clear rate sustain desirable rate economic growth long run . Any options policymakers affecting trend slower labor force growth take time implement adjust , suggesting serious discussions options? respective merits begin .",0
52,"To public , banks seem alike . But banking insiders make important distinctions community banks banks . Policymakers worry community banks? unique characteristics threaten survival face industry consolidation . However , despite dramatic regulatory technological changes industry past two decades , community banks survived often prospered . ; This article explores differences community banks larger banks discover makes community banks unique . Large banks engage primarily transactional banking?the provision highly standardized intermediation services , gathering deposits extending loans , require little human input manage . Community banks , contrast , typically focus relationship banking , requires human input , detailed credit evaluation , localized decision making . ; Examining profit risk measures 1998?2002 period community banks large banking organizations , authors find evidence small banks generally profitable . In smallest size category , community banks performed well , often better , large banks managing net interest margins , aggregate profits , credit risk . Also , community banks likely adopt Subchapter S tax status , allows avoid direct federal income taxation pass tax benefits shareholders . These institutions typically relatively higher returns equity assets larger banks . Whether community banks able sustain good performance depend , authors conclude , well managers find valuable relationship lending niches , invest bank capital , balance asset quality growth .",0
